,date,state,cases_new
7350,2021-04-28,Perak,69
7351,2021-04-28,Perlis,1
7352,2021-04-28,Pulau Pinang,98
7353,2021-04-28,Sabah,87
7354,2021-04-28,Sarawak,416
7355,2021-04-28,Selangor,1019
7356,2021-04-28,Terengganu,40
7357,2021-04-28,W.P. Kuala Lumpur,440
7358,2021-04-28,W.P. Labuan,4
7359,2021-04-28,W.P. Putrajaya,13
7360,2021-04-29,Johor,207
7361,2021-04-29,Kedah,105
7362,2021-04-29,Kelantan,401
7363,2021-04-29,Melaka,43
7364,2021-04-29,Negeri Sembilan,111
7365,2021-04-29,Pahang,92
7366,2021-04-29,Perak,91
7367,2021-04-29,Perlis,1
7368,2021-04-29,Pulau Pinang,158
7369,2021-04-29,Sabah,131
7370,2021-04-29,Sarawak,522
7371,2021-04-29,Selangor,1083
7372,2021-04-29,Terengganu,19
7373,2021-04-29,W.P. Kuala Lumpur,359
7374,2021-04-29,W.P. Labuan,0
7375,2021-04-29,W.P. Putrajaya,9
7376,2021-04-30,Johor,160
7377,2021-04-30,Kedah,136
7378,2021-04-30,Kelantan,464
7379,2021-04-30,Melaka,55
7380,2021-04-30,Negeri Sembilan,136
7381,2021-04-30,Pahang,54
7382,2021-04-30,Perak,118
7383,2021-04-30,Perlis,5
7384,2021-04-30,Pulau Pinang,250
7385,2021-04-30,Sabah,89
7386,2021-04-30,Sarawak,760
7387,2021-04-30,Selangor,1265
7388,2021-04-30,Terengganu,37
7389,2021-04-30,W.P. Kuala Lumpur,255
7390,2021-04-30,W.P. Labuan,2
7391,2021-04-30,W.P. Putrajaya,2
7392,2021-01-05,Johor,310
7393,2021-01-05,Kedah,111
7394,2021-01-05,Kelantan,442
7395,2021-01-05,Melaka,54
7396,2021-01-05,Negeri Sembilan,89
7397,2021-01-05,Pahang,47
7398,2021-01-05,Perak,64
7399,2021-01-05,Perlis,0
7400,2021-01-05,Pulau Pinang,133
7401,2021-01-05,Sabah,64
7402,2021-01-05,Sarawak,445
7403,2021-01-05,Selangor,759
7404,2021-01-05,Terengganu,42
7405,2021-01-05,W.P. Kuala Lumpur,315
7406,2021-01-05,W.P. Labuan,3
7407,2021-01-05,W.P. Putrajaya,3
7408,2021-02-05,Johor,213
7409,2021-02-05,Kedah,101
7410,2021-02-05,Kelantan,400
7411,2021-02-05,Melaka,61
7412,2021-02-05,Negeri Sembilan,73
7413,2021-02-05,Pahang,45
7414,2021-02-05,Perak,77
7415,2021-02-05,Perlis,4
7416,2021-02-05,Pulau Pinang,145
7417,2021-02-05,Sabah,115
7418,2021-02-05,Sarawak,587
7419,2021-02-05,Selangor,1200
7420,2021-02-05,Terengganu,184
7421,2021-02-05,W.P. Kuala Lumpur,198
7422,2021-02-05,W.P. Labuan,7
7423,2021-02-05,W.P. Putrajaya,8
7424,2021-03-05,Johor,205
7425,2021-03-05,Kedah,103
7426,2021-03-05,Kelantan,401
7427,2021-03-05,Melaka,95
7428,2021-03-05,Negeri Sembilan,97
7429,2021-03-05,Pahang,55
7430,2021-03-05,Perak,59
7431,2021-03-05,Perlis,0
7432,2021-03-05,Pulau Pinang,194
7433,2021-03-05,Sabah,57
7434,2021-03-05,Sarawak,356
7435,2021-03-05,Selangor,637
7436,2021-03-05,Terengganu,38
7437,2021-03-05,W.P. Kuala Lumpur,200
7438,2021-03-05,W.P. Labuan,0
7439,2021-03-05,W.P. Putrajaya,3
7440,2021-04-05,Johor,336
7441,2021-04-05,Kedah,155
7442,2021-04-05,Kelantan,296
7443,2021-04-05,Melaka,52
7444,2021-04-05,Negeri Sembilan,95
7445,2021-04-05,Pahang,41
7446,2021-04-05,Perak,117
7447,2021-04-05,Perlis,0
7448,2021-04-05,Pulau Pinang,167
7449,2021-04-05,Sabah,89
7450,2021-04-05,Sarawak,620
7451,2021-04-05,Selangor,675
7452,2021-04-05,Terengganu,53
7453,2021-04-05,W.P. Kuala Lumpur,408
7454,2021-04-05,W.P. Labuan,5
7455,2021-04-05,W.P. Putrajaya,11
7456,2021-05-05,Johor,292
7457,2021-05-05,Kedah,124
7458,2021-05-05,Kelantan,480
7459,2021-05-05,Melaka,43
7460,2021-05-05,Negeri Sembilan,76
7461,2021-05-05,Pahang,49
7462,2021-05-05,Perak,65
7463,2021-05-05,Perlis,1
7464,2021-05-05,Pulau Pinang,195
7465,2021-05-05,Sabah,50
7466,2021-05-05,Sarawak,419
7467,2021-05-05,Selangor,1548
7468,2021-05-05,Terengganu,73
7469,2021-05-05,W.P. Kuala Lumpur,313
7470,2021-05-05,W.P. Labuan,5
7471,2021-05-05,W.P. Putrajaya,11
7472,2021-06-05,Johor,258
7473,2021-06-05,Kedah,112
7474,2021-06-05,Kelantan,326
7475,2021-06-05,Melaka,82
7476,2021-06-05,Negeri Sembilan,85
7477,2021-06-05,Pahang,97
7478,2021-06-05,Perak,137
7479,2021-06-05,Perlis,3
7480,2021-06-05,Pulau Pinang,305
7481,2021-06-05,Sabah,69
7482,2021-06-05,Sarawak,391
7483,2021-06-05,Selangor,1137
7484,2021-06-05,Terengganu,58
7485,2021-06-05,W.P. Kuala Lumpur,477
7486,2021-06-05,W.P. Labuan,2
7487,2021-06-05,W.P. Putrajaya,12
7488,2021-07-05,Johor,327
7489,2021-07-05,Kedah,209
7490,2021-07-05,Kelantan,297
7491,2021-07-05,Melaka,74
7492,2021-07-05,Negeri Sembilan,188
7493,2021-07-05,Pahang,78
7494,2021-07-05,Perak,148
7495,2021-07-05,Perlis,4
7496,2021-07-05,Pulau Pinang,313
7497,2021-07-05,Sabah,153
7498,2021-07-05,Sarawak,750
7499,2021-07-05,Selangor,1424
7500,2021-07-05,Terengganu,87
7501,2021-07-05,W.P. Kuala Lumpur,436
7502,2021-07-05,W.P. Labuan,2
7503,2021-07-05,W.P. Putrajaya,8
7504,2021-08-05,Johor,288
7505,2021-08-05,Kedah,183
7506,2021-08-05,Kelantan,373
7507,2021-08-05,Melaka,100
7508,2021-08-05,Negeri Sembilan,98
7509,2021-08-05,Pahang,99
7510,2021-08-05,Perak,108
7511,2021-08-05,Perlis,1
7512,2021-08-05,Pulau Pinang,363
7513,2021-08-05,Sabah,63
7514,2021-08-05,Sarawak,479
7515,2021-08-05,Selangor,1722
7516,2021-08-05,Terengganu,71
7517,2021-08-05,W.P. Kuala Lumpur,557
7518,2021-08-05,W.P. Labuan,2
7519,2021-08-05,W.P. Putrajaya,12
7520,2021-09-05,Johor,365
7521,2021-09-05,Kedah,176
7522,2021-09-05,Kelantan,254
7523,2021-09-05,Melaka,66
7524,2021-09-05,Negeri Sembilan,205
7525,2021-09-05,Pahang,100
7526,2021-09-05,Perak,80
7527,2021-09-05,Perlis,1
7528,2021-09-05,Pulau Pinang,280
7529,2021-09-05,Sabah,61
7530,2021-09-05,Sarawak,454
7531,2021-09-05,Selangor,1278
7532,2021-09-05,Terengganu,49
7533,2021-09-05,W.P. Kuala Lumpur,338
7534,2021-09-05,W.P. Labuan,6
7535,2021-09-05,W.P. Putrajaya,20
7536,2021-10-05,Johor,257
7537,2021-10-05,Kedah,224
7538,2021-10-05,Kelantan,329
7539,2021-10-05,Melaka,88
7540,2021-10-05,Negeri Sembilan,144
7541,2021-10-05,Pahang,77
7542,2021-10-05,Perak,119
7543,2021-10-05,Perlis,3
7544,2021-10-05,Pulau Pinang,245
7545,2021-10-05,Sabah,96
7546,2021-10-05,Sarawak,649
7547,2021-10-05,Selangor,1149
7548,2021-10-05,Terengganu,93
7549,2021-10-05,W.P. Kuala Lumpur,320
7550,2021-10-05,W.P. Labuan,3
7551,2021-10-05,W.P. Putrajaya,11
7552,2021-11-05,Johor,384
7553,2021-11-05,Kedah,174
7554,2021-11-05,Kelantan,321
7555,2021-11-05,Melaka,79
7556,2021-11-05,Negeri Sembilan,126
7557,2021-11-05,Pahang,85
7558,2021-11-05,Perak,140
7559,2021-11-05,Perlis,0
7560,2021-11-05,Pulau Pinang,187
7561,2021-11-05,Sabah,50
7562,2021-11-05,Sarawak,512
7563,2021-11-05,Selangor,1328
7564,2021-11-05,Terengganu,93
7565,2021-11-05,W.P. Kuala Lumpur,483
7566,2021-11-05,W.P. Labuan,3
7567,2021-11-05,W.P. Putrajaya,8
7568,2021-12-05,Johor,348
7569,2021-12-05,Kedah,226
7570,2021-12-05,Kelantan,297
7571,2021-12-05,Melaka,110
7572,2021-12-05,Negeri Sembilan,122
7573,2021-12-05,Pahang,63
7574,2021-12-05,Perak,172
7575,2021-12-05,Perlis,1
7576,2021-12-05,Pulau Pinang,259
7577,2021-12-05,Sabah,70
7578,2021-12-05,Sarawak,405
7579,2021-12-05,Selangor,2082
7580,2021-12-05,Terengganu,60
7581,2021-12-05,W.P. Kuala Lumpur,540
7582,2021-12-05,W.P. Labuan,6
7583,2021-12-05,W.P. Putrajaya,4
7584,2021-05-13,Johor,467
7585,2021-05-13,Kedah,193
7586,2021-05-13,Kelantan,339
7587,2021-05-13,Melaka,67
7588,2021-05-13,Negeri Sembilan,100
7589,2021-05-13,Pahang,56
7590,2021-05-13,Perak,302
7591,2021-05-13,Perlis,0
7592,2021-05-13,Pulau Pinang,395
7593,2021-05-13,Sabah,76
7594,2021-05-13,Sarawak,395
7595,2021-05-13,Selangor,1783
7596,2021-05-13,Terengganu,148
7597,2021-05-13,W.P. Kuala Lumpur,521
7598,2021-05-13,W.P. Labuan,4
7599,2021-05-13,W.P. Putrajaya,9
7600,2021-05-14,Johor,335
7601,2021-05-14,Kedah,228
7602,2021-05-14,Kelantan,371
7603,2021-05-14,Melaka,107
7604,2021-05-14,Negeri Sembilan,124
7605,2021-05-14,Pahang,178
7606,2021-05-14,Perak,147
7607,2021-05-14,Perlis,5
7608,2021-05-14,Pulau Pinang,266
7609,2021-05-14,Sabah,53
7610,2021-05-14,Sarawak,533
7611,2021-05-14,Selangor,1269
7612,2021-05-14,Terengganu,165
7613,2021-05-14,W.P. Kuala Lumpur,306
7614,2021-05-14,W.P. Labuan,6
7615,2021-05-14,W.P. Putrajaya,20
7616,2021-05-15,Johor,433
7617,2021-05-15,Kedah,239
7618,2021-05-15,Kelantan,109
7619,2021-05-15,Melaka,97
7620,2021-05-15,Negeri Sembilan,190
7621,2021-05-15,Pahang,116
7622,2021-05-15,Perak,182
7623,2021-05-15,Perlis,2
7624,2021-05-15,Pulau Pinang,338
7625,2021-05-15,Sabah,60
7626,2021-05-15,Sarawak,324
7627,2021-05-15,Selangor,1507
7628,2021-05-15,Terengganu,119
7629,2021-05-15,W.P. Kuala Lumpur,398
7630,2021-05-15,W.P. Labuan,3
7631,2021-05-15,W.P. Putrajaya,23
7632,2021-05-16,Johor,224
7633,2021-05-16,Kedah,363
7634,2021-05-16,Kelantan,357
7635,2021-05-16,Melaka,122
7636,2021-05-16,Negeri Sembilan,70
7637,2021-05-16,Pahang,159
7638,2021-05-16,Perak,115
7639,2021-05-16,Perlis,2
7640,2021-05-16,Pulau Pinang,187
7641,2021-05-16,Sabah,87
7642,2021-05-16,Sarawak,405
7643,2021-05-16,Selangor,1275
7644,2021-05-16,Terengganu,58
7645,2021-05-16,W.P. Kuala Lumpur,342
7646,2021-05-16,W.P. Labuan,7
7647,2021-05-16,W.P. Putrajaya,7
7648,2021-05-17,Johor,391
7649,2021-05-17,Kedah,236
7650,2021-05-17,Kelantan,343
7651,2021-05-17,Melaka,80
7652,2021-05-17,Negeri Sembilan,243
7653,2021-05-17,Pahang,139
7654,2021-05-17,Perak,203
7655,2021-05-17,Perlis,0
7656,2021-05-17,Pulau Pinang,159
7657,2021-05-17,Sabah,60
7658,2021-05-17,Sarawak,433
7659,2021-05-17,Selangor,1650
7660,2021-05-17,Terengganu,201
7661,2021-05-17,W.P. Kuala Lumpur,297
7662,2021-05-17,W.P. Labuan,0
7663,2021-05-17,W.P. Putrajaya,11
7664,2021-05-18,Johor,407
7665,2021-05-18,Kedah,244
7666,2021-05-18,Kelantan,406
7667,2021-05-18,Melaka,127
7668,2021-05-18,Negeri Sembilan,149
7669,2021-05-18,Pahang,152
7670,2021-05-18,Perak,160
7671,2021-05-18,Perlis,2
7672,2021-05-18,Pulau Pinang,220
7673,2021-05-18,Sabah,95
7674,2021-05-18,Sarawak,512
7675,2021-05-18,Selangor,1743
7676,2021-05-18,Terengganu,156
7677,2021-05-18,W.P. Kuala Lumpur,477
7678,2021-05-18,W.P. Labuan,6
7679,2021-05-18,W.P. Putrajaya,9
7680,2021-05-19,Johor,699
7681,2021-05-19,Kedah,445
7682,2021-05-19,Kelantan,441
7683,2021-05-19,Melaka,122
7684,2021-05-19,Negeri Sembilan,189
7685,2021-05-19,Pahang,150
7686,2021-05-19,Perak,220
7687,2021-05-19,Perlis,6
7688,2021-05-19,Pulau Pinang,183
7689,2021-05-19,Sabah,160
7690,2021-05-19,Sarawak,323
7691,2021-05-19,Selangor,2251
7692,2021-05-19,Terengganu,203
7693,2021-05-19,W.P. Kuala Lumpur,660
7694,2021-05-19,W.P. Labuan,14
7695,2021-05-19,W.P. Putrajaya,9
7696,2021-05-20,Johor,615
7697,2021-05-20,Kedah,417
7698,2021-05-20,Kelantan,426
7699,2021-05-20,Melaka,212
7700,2021-05-20,Negeri Sembilan,291
7701,2021-05-20,Pahang,157
7702,2021-05-20,Perak,248
7703,2021-05-20,Perlis,8
7704,2021-05-20,Pulau Pinang,362
7705,2021-05-20,Sabah,245
7706,2021-05-20,Sarawak,608
7707,2021-05-20,Selangor,2277
7708,2021-05-20,Terengganu,233
7709,2021-05-20,W.P. Kuala Lumpur,655
7710,2021-05-20,W.P. Labuan,17
7711,2021-05-20,W.P. Putrajaya,35
7712,2021-05-21,Johor,406
7713,2021-05-21,Kedah,434
7714,2021-05-21,Kelantan,467
7715,2021-05-21,Melaka,165
7716,2021-05-21,Negeri Sembilan,370
7717,2021-05-21,Pahang,161
7718,2021-05-21,Perak,382
7719,2021-05-21,Perlis,3
7720,2021-05-21,Pulau Pinang,302
7721,2021-05-21,Sabah,144
7722,2021-05-21,Sarawak,612
7723,2021-05-21,Selangor,2163
7724,2021-05-21,Terengganu,139
7725,2021-05-21,W.P. Kuala Lumpur,641
7726,2021-05-21,W.P. Labuan,84
7727,2021-05-21,W.P. Putrajaya,20
7728,2021-05-22,Johor,477
7729,2021-05-22,Kedah,301
7730,2021-05-22,Kelantan,613
7731,2021-05-22,Melaka,175
7732,2021-05-22,Negeri Sembilan,396
7733,2021-05-22,Pahang,227
7734,2021-05-22,Perak,276
7735,2021-05-22,Perlis,18
7736,2021-05-22,Pulau Pinang,359
7737,2021-05-22,Sabah,189
7738,2021-05-22,Sarawak,749
7739,2021-05-22,Selangor,1647
7740,2021-05-22,Terengganu,185
7741,2021-05-22,W.P. Kuala Lumpur,654
7742,2021-05-22,W.P. Labuan,36
7743,2021-05-22,W.P. Putrajaya,18
7744,2021-05-23,Johor,549
7745,2021-05-23,Kedah,422
7746,2021-05-23,Kelantan,626
7747,2021-05-23,Melaka,209
7748,2021-05-23,Negeri Sembilan,434
7749,2021-05-23,Pahang,263
7750,2021-05-23,Perak,279
7751,2021-05-23,Perlis,8
7752,2021-05-23,Pulau Pinang,372
7753,2021-05-23,Sabah,136
7754,2021-05-23,Sarawak,663
7755,2021-05-23,Selangor,2235
7756,2021-05-23,Terengganu,266
7757,2021-05-23,W.P. Kuala Lumpur,447
7758,2021-05-23,W.P. Labuan,37
7759,2021-05-23,W.P. Putrajaya,30
7760,2021-05-24,Johor,468
7761,2021-05-24,Kedah,348
7762,2021-05-24,Kelantan,451
7763,2021-05-24,Melaka,329
7764,2021-05-24,Negeri Sembilan,329
7765,2021-05-24,Pahang,257
7766,2021-05-24,Perak,231
7767,2021-05-24,Perlis,7
7768,2021-05-24,Pulau Pinang,384
7769,2021-05-24,Sabah,184
7770,2021-05-24,Sarawak,530
7771,2021-05-24,Selangor,2049
7772,2021-05-24,Terengganu,263
7773,2021-05-24,W.P. Kuala Lumpur,468
7774,2021-05-24,W.P. Labuan,171
7775,2021-05-24,W.P. Putrajaya,40
7776,2021-05-25,Johor,664
7777,2021-05-25,Kedah,336
7778,2021-05-25,Kelantan,425
7779,2021-05-25,Melaka,258
7780,2021-05-25,Negeri Sembilan,410
7781,2021-05-25,Pahang,211
7782,2021-05-25,Perak,218
7783,2021-05-25,Perlis,8
7784,2021-05-25,Pulau Pinang,380
7785,2021-05-25,Sabah,266
7786,2021-05-25,Sarawak,513
7787,2021-05-25,Selangor,2642
7788,2021-05-25,Terengganu,268
7789,2021-05-25,W.P. Kuala Lumpur,604
7790,2021-05-25,W.P. Labuan,63
7791,2021-05-25,W.P. Putrajaya,23
7792,2021-05-26,Johor,587
7793,2021-05-26,Kedah,542
7794,2021-05-26,Kelantan,547
7795,2021-05-26,Melaka,230
7796,2021-05-26,Negeri Sembilan,370
7797,2021-05-26,Pahang,171
7798,2021-05-26,Perak,264
7799,2021-05-26,Perlis,8
7800,2021-05-26,Pulau Pinang,420
7801,2021-05-26,Sabah,229
7802,2021-05-26,Sarawak,640
7803,2021-05-26,Selangor,2455
7804,2021-05-26,Terengganu,177
7805,2021-05-26,W.P. Kuala Lumpur,760
7806,2021-05-26,W.P. Labuan,49
7807,2021-05-26,W.P. Putrajaya,29
7808,2021-05-27,Johor,549
7809,2021-05-27,Kedah,441
7810,2021-05-27,Kelantan,754
7811,2021-05-27,Melaka,234
7812,2021-05-27,Negeri Sembilan,353
7813,2021-05-27,Pahang,238
7814,2021-05-27,Perak,228
7815,2021-05-27,Perlis,6
7816,2021-05-27,Pulau Pinang,365
7817,2021-05-27,Sabah,217
7818,2021-05-27,Sarawak,772
7819,2021-05-27,Selangor,2675
7820,2021-05-27,Terengganu,282
7821,2021-05-27,W.P. Kuala Lumpur,561
7822,2021-05-27,W.P. Labuan,170
7823,2021-05-27,W.P. Putrajaya,12
7824,2021-05-28,Johor,762
7825,2021-05-28,Kedah,544
7826,2021-05-28,Kelantan,851
7827,2021-05-28,Melaka,380
7828,2021-05-28,Negeri Sembilan,520
7829,2021-05-28,Pahang,254
7830,2021-05-28,Perak,405
7831,2021-05-28,Perlis,8
7832,2021-05-28,Pulau Pinang,421
7833,2021-05-28,Sabah,308
7834,2021-05-28,Sarawak,698
7835,2021-05-28,Selangor,2052
7836,2021-05-28,Terengganu,207
7837,2021-05-28,W.P. Kuala Lumpur,830
7838,2021-05-28,W.P. Labuan,6
7839,2021-05-28,W.P. Putrajaya,44
7840,2021-05-29,Johor,468
7841,2021-05-29,Kedah,468
7842,2021-05-29,Kelantan,907
7843,2021-05-29,Melaka,340
7844,2021-05-29,Negeri Sembilan,898
7845,2021-05-29,Pahang,216
7846,2021-05-29,Perak,272
7847,2021-05-29,Perlis,19
7848,2021-05-29,Pulau Pinang,345
7849,2021-05-29,Sabah,265
7850,2021-05-29,Sarawak,726
7851,2021-05-29,Selangor,2836
7852,2021-05-29,Terengganu,189
7853,2021-05-29,W.P. Kuala Lumpur,789
7854,2021-05-29,W.P. Labuan,253
7855,2021-05-29,W.P. Putrajaya,29
7856,2021-05-30,Johor,433
7857,2021-05-30,Kedah,422
7858,2021-05-30,Kelantan,612
7859,2021-05-30,Melaka,202
7860,2021-05-30,Negeri Sembilan,468
7861,2021-05-30,Pahang,239
7862,2021-05-30,Perak,212
7863,2021-05-30,Perlis,7
7864,2021-05-30,Pulau Pinang,248
7865,2021-05-30,Sabah,190
7866,2021-05-30,Sarawak,513
7867,2021-05-30,Selangor,2477
7868,2021-05-30,Terengganu,214
7869,2021-05-30,W.P. Kuala Lumpur,616
7870,2021-05-30,W.P. Labuan,133
7871,2021-05-30,W.P. Putrajaya,13
7872,2021-05-31,Johor,489
7873,2021-05-31,Kedah,464
7874,2021-05-31,Kelantan,695
7875,2021-05-31,Melaka,352
7876,2021-05-31,Negeri Sembilan,253
7877,2021-05-31,Pahang,219
7878,2021-05-31,Perak,255
7879,2021-05-31,Perlis,12
7880,2021-05-31,Pulau Pinang,328
7881,2021-05-31,Sabah,207
7882,2021-05-31,Sarawak,654
7883,2021-05-31,Selangor,2111
7884,2021-05-31,Terengganu,204
7885,2021-05-31,W.P. Kuala Lumpur,387
7886,2021-05-31,W.P. Labuan,166
7887,2021-05-31,W.P. Putrajaya,28
7888,2021-01-06,Johor,431
7889,2021-01-06,Kedah,236
7890,2021-01-06,Kelantan,531
7891,2021-01-06,Melaka,249
7892,2021-01-06,Negeri Sembilan,397
7893,2021-01-06,Pahang,190
7894,2021-01-06,Perak,387
7895,2021-01-06,Perlis,0
7896,2021-01-06,Pulau Pinang,400
7897,2021-01-06,Sabah,318
7898,2021-01-06,Sarawak,703
7899,2021-01-06,Selangor,2068
7900,2021-01-06,Terengganu,198
7901,2021-01-06,W.P. Kuala Lumpur,817
7902,2021-01-06,W.P. Labuan,162
7903,2021-01-06,W.P. Putrajaya,18
7904,2021-02-06,Johor,554
7905,2021-02-06,Kedah,283
7906,2021-02-06,Kelantan,541
7907,2021-02-06,Melaka,209
7908,2021-02-06,Negeri Sembilan,586
7909,2021-02-06,Pahang,237
7910,2021-02-06,Perak,224
7911,2021-02-06,Perlis,7
7912,2021-02-06,Pulau Pinang,407
7913,2021-02-06,Sabah,254
7914,2021-02-06,Sarawak,588
7915,2021-02-06,Selangor,2728
7916,2021-02-06,Terengganu,224
7917,2021-02-06,W.P. Kuala Lumpur,701
7918,2021-02-06,W.P. Labuan,159
7919,2021-02-06,W.P. Putrajaya,1
7920,2021-03-06,Johor,752
7921,2021-03-06,Kedah,373
7922,2021-03-06,Kelantan,414
7923,2021-03-06,Melaka,322
7924,2021-03-06,Negeri Sembilan,576
7925,2021-03-06,Pahang,135
7926,2021-03-06,Perak,384
7927,2021-03-06,Perlis,5
7928,2021-03-06,Pulau Pinang,303
7929,2021-03-06,Sabah,203
7930,2021-03-06,Sarawak,594
7931,2021-03-06,Selangor,3125
7932,2021-03-06,Terengganu,127
7933,2021-03-06,W.P. Kuala Lumpur,801
7934,2021-03-06,W.P. Labuan,62
7935,2021-03-06,W.P. Putrajaya,33
7936,2021-04-06,Johor,446
7937,2021-04-06,Kedah,263
7938,2021-04-06,Kelantan,286
7939,2021-04-06,Melaka,234
7940,2021-04-06,Negeri Sembilan,709
7941,2021-04-06,Pahang,146
7942,2021-04-06,Perak,371
7943,2021-04-06,Perlis,8
7944,2021-04-06,Pulau Pinang,376
7945,2021-04-06,Sabah,287
7946,2021-04-06,Sarawak,706
7947,2021-04-06,Selangor,2612
7948,2021-04-06,Terengganu,203
7949,2021-04-06,W.P. Kuala Lumpur,851
7950,2021-04-06,W.P. Labuan,230
7951,2021-04-06,W.P. Putrajaya,20
7952,2021-05-06,Johor,412
7953,2021-05-06,Kedah,263
7954,2021-05-06,Kelantan,312
7955,2021-05-06,Melaka,206
7956,2021-05-06,Negeri Sembilan,843
7957,2021-05-06,Pahang,286
7958,2021-05-06,Perak,252
7959,2021-05-06,Perlis,4
7960,2021-05-06,Pulau Pinang,370
7961,2021-05-06,Sabah,259
7962,2021-05-06,Sarawak,651
7963,2021-05-06,Selangor,2509
7964,2021-05-06,Terengganu,190
7965,2021-05-06,W.P. Kuala Lumpur,678
7966,2021-05-06,W.P. Labuan,205
7967,2021-05-06,W.P. Putrajaya,12
7968,2021-06-06,Johor,565
7969,2021-06-06,Kedah,125
7970,2021-06-06,Kelantan,270
7971,2021-06-06,Melaka,225
7972,2021-06-06,Negeri Sembilan,556
7973,2021-06-06,Pahang,155
7974,2021-06-06,Perak,174
7975,2021-06-06,Perlis,2
7976,2021-06-06,Pulau Pinang,271
7977,2021-06-06,Sabah,305
7978,2021-06-06,Sarawak,600
7979,2021-06-06,Selangor,2178
7980,2021-06-06,Terengganu,158
7981,2021-06-06,W.P. Kuala Lumpur,415
7982,2021-06-06,W.P. Labuan,212
7983,2021-06-06,W.P. Putrajaya,30
7984,2021-07-06,Johor,355
7985,2021-07-06,Kedah,194
7986,2021-07-06,Kelantan,341
7987,2021-07-06,Melaka,178
7988,2021-07-06,Negeri Sembilan,571
7989,2021-07-06,Pahang,99
7990,2021-07-06,Perak,177
7991,2021-07-06,Perlis,1
7992,2021-07-06,Pulau Pinang,153
7993,2021-07-06,Sabah,336
7994,2021-07-06,Sarawak,703
7995,2021-07-06,Selangor,1374
7996,2021-07-06,Terengganu,117
7997,2021-07-06,W.P. Kuala Lumpur,455
7998,2021-07-06,W.P. Labuan,209
7999,2021-07-06,W.P. Putrajaya,8
8000,2021-08-06,Johor,456
8001,2021-08-06,Kedah,148
8002,2021-08-06,Kelantan,204
8003,2021-08-06,Melaka,314
8004,2021-08-06,Negeri Sembilan,505
8005,2021-08-06,Pahang,157
8006,2021-08-06,Perak,225
8007,2021-08-06,Perlis,1
8008,2021-08-06,Pulau Pinang,185
8009,2021-08-06,Sabah,350
8010,2021-08-06,Sarawak,707
8011,2021-08-06,Selangor,1524
8012,2021-08-06,Terengganu,106
8013,2021-08-06,W.P. Kuala Lumpur,466
8014,2021-08-06,W.P. Labuan,191
8015,2021-08-06,W.P. Putrajaya,27
8016,2021-09-06,Johor,468
8017,2021-09-06,Kedah,135
8018,2021-09-06,Kelantan,340
8019,2021-09-06,Melaka,150
8020,2021-09-06,Negeri Sembilan,507
8021,2021-09-06,Pahang,232
8022,2021-09-06,Perak,175
8023,2021-09-06,Perlis,4
8024,2021-09-06,Pulau Pinang,194
8025,2021-09-06,Sabah,232
8026,2021-09-06,Sarawak,419
8027,2021-09-06,Selangor,2291
8028,2021-09-06,Terengganu,171
8029,2021-09-06,W.P. Kuala Lumpur,704
8030,2021-09-06,W.P. Labuan,200
8031,2021-09-06,W.P. Putrajaya,17
8032,2021-10-06,Johor,524
8033,2021-10-06,Kedah,309
8034,2021-10-06,Kelantan,262
8035,2021-10-06,Melaka,184
8036,2021-10-06,Negeri Sembilan,593
8037,2021-10-06,Pahang,112
8038,2021-10-06,Perak,143
8039,2021-10-06,Perlis,3
8040,2021-10-06,Pulau Pinang,166
8041,2021-10-06,Sabah,233
8042,2021-10-06,Sarawak,631
8043,2021-10-06,Selangor,1510
8044,2021-10-06,Terengganu,108
8045,2021-10-06,W.P. Kuala Lumpur,769
8046,2021-10-06,W.P. Labuan,106
8047,2021-10-06,W.P. Putrajaya,18
8048,2021-11-06,Johor,426
8049,2021-11-06,Kedah,161
8050,2021-11-06,Kelantan,248
8051,2021-11-06,Melaka,170
8052,2021-11-06,Negeri Sembilan,685
8053,2021-11-06,Pahang,89
8054,2021-11-06,Perak,161
8055,2021-11-06,Perlis,2
8056,2021-11-06,Pulau Pinang,205
8057,2021-11-06,Sabah,309
8058,2021-11-06,Sarawak,699
8059,2021-11-06,Selangor,2558
8060,2021-11-06,Terengganu,66
8061,2021-11-06,W.P. Kuala Lumpur,884
8062,2021-11-06,W.P. Labuan,176
8063,2021-11-06,W.P. Putrajaya,10
8064,2021-12-06,Johor,504
8065,2021-12-06,Kedah,171
8066,2021-12-06,Kelantan,337
8067,2021-12-06,Melaka,178
8068,2021-12-06,Negeri Sembilan,618
8069,2021-12-06,Pahang,121
8070,2021-12-06,Perak,218
8071,2021-12-06,Perlis,5
8072,2021-12-06,Pulau Pinang,198
8073,2021-12-06,Sabah,378
8074,2021-12-06,Sarawak,569
8075,2021-12-06,Selangor,1582
8076,2021-12-06,Terengganu,82
8077,2021-12-06,W.P. Kuala Lumpur,559
8078,2021-12-06,W.P. Labuan,250
8079,2021-12-06,W.P. Putrajaya,23
8080,2021-06-13,Johor,363
8081,2021-06-13,Kedah,301
8082,2021-06-13,Kelantan,179
8083,2021-06-13,Melaka,145
8084,2021-06-13,Negeri Sembilan,331
8085,2021-06-13,Pahang,78
8086,2021-06-13,Perak,121
8087,2021-06-13,Perlis,5
8088,2021-06-13,Pulau Pinang,256
8089,2021-06-13,Sabah,335
8090,2021-06-13,Sarawak,544
