,date,cases_new,cases_pvax,cases_fvax,cases_vax,month,year,monthly
7963,2021-05-06,2509,50.0,34.0,84.0,5,2021,2021-05
7964,2021-05-06,190,3.0,3.0,6.0,5,2021,2021-05
7965,2021-05-06,678,16.0,14.0,30.0,5,2021,2021-05
7966,2021-05-06,205,9.0,2.0,11.0,5,2021,2021-05
7967,2021-05-06,12,1.0,0.0,1.0,5,2021,2021-05
7968,2021-06-06,565,8.0,6.0,14.0,6,2021,2021-06
7969,2021-06-06,125,7.0,1.0,8.0,6,2021,2021-06
7970,2021-06-06,270,12.0,9.0,21.0,6,2021,2021-06
7971,2021-06-06,225,2.0,5.0,7.0,6,2021,2021-06
7972,2021-06-06,556,13.0,27.0,40.0,6,2021,2021-06
7973,2021-06-06,155,5.0,3.0,8.0,6,2021,2021-06
7974,2021-06-06,174,8.0,5.0,13.0,6,2021,2021-06
7975,2021-06-06,2,0.0,0.0,0.0,6,2021,2021-06
7976,2021-06-06,271,3.0,5.0,8.0,6,2021,2021-06
7977,2021-06-06,305,7.0,3.0,10.0,6,2021,2021-06
7978,2021-06-06,600,22.0,6.0,28.0,6,2021,2021-06
7979,2021-06-06,2178,42.0,25.0,67.0,6,2021,2021-06
7980,2021-06-06,158,4.0,5.0,9.0,6,2021,2021-06
7981,2021-06-06,415,19.0,6.0,25.0,6,2021,2021-06
7982,2021-06-06,212,10.0,5.0,15.0,6,2021,2021-06
7983,2021-06-06,30,2.0,0.0,2.0,6,2021,2021-06
7984,2021-07-06,355,3.0,2.0,5.0,7,2021,2021-07
7985,2021-07-06,194,2.0,18.0,20.0,7,2021,2021-07
7986,2021-07-06,341,14.0,9.0,23.0,7,2021,2021-07
7987,2021-07-06,178,1.0,6.0,7.0,7,2021,2021-07
7988,2021-07-06,571,11.0,31.0,42.0,7,2021,2021-07
7989,2021-07-06,99,3.0,2.0,5.0,7,2021,2021-07
7990,2021-07-06,177,3.0,3.0,6.0,7,2021,2021-07
7991,2021-07-06,1,0.0,0.0,0.0,7,2021,2021-07
7992,2021-07-06,153,1.0,2.0,3.0,7,2021,2021-07
7993,2021-07-06,336,10.0,3.0,13.0,7,2021,2021-07
7994,2021-07-06,703,22.0,7.0,29.0,7,2021,2021-07
7995,2021-07-06,1374,46.0,20.0,66.0,7,2021,2021-07
7996,2021-07-06,117,3.0,1.0,4.0,7,2021,2021-07
7997,2021-07-06,455,17.0,8.0,25.0,7,2021,2021-07
7998,2021-07-06,209,11.0,6.0,17.0,7,2021,2021-07
7999,2021-07-06,8,0.0,0.0,0.0,7,2021,2021-07
8000,2021-08-06,456,10.0,6.0,16.0,8,2021,2021-08
8001,2021-08-06,148,1.0,4.0,5.0,8,2021,2021-08
8002,2021-08-06,204,8.0,2.0,10.0,8,2021,2021-08
8003,2021-08-06,314,1.0,3.0,4.0,8,2021,2021-08
8004,2021-08-06,505,3.0,14.0,17.0,8,2021,2021-08
8005,2021-08-06,157,1.0,6.0,7.0,8,2021,2021-08
8006,2021-08-06,225,3.0,6.0,9.0,8,2021,2021-08
8007,2021-08-06,1,0.0,0.0,0.0,8,2021,2021-08
8008,2021-08-06,185,3.0,1.0,4.0,8,2021,2021-08
8009,2021-08-06,350,16.0,3.0,19.0,8,2021,2021-08
8010,2021-08-06,707,28.0,6.0,34.0,8,2021,2021-08
8011,2021-08-06,1524,34.0,15.0,49.0,8,2021,2021-08
8012,2021-08-06,106,4.0,2.0,6.0,8,2021,2021-08
8013,2021-08-06,466,24.0,7.0,31.0,8,2021,2021-08
8014,2021-08-06,191,5.0,8.0,13.0,8,2021,2021-08
8015,2021-08-06,27,2.0,1.0,3.0,8,2021,2021-08
8016,2021-09-06,468,11.0,8.0,19.0,9,2021,2021-09
8017,2021-09-06,135,2.0,2.0,4.0,9,2021,2021-09
8018,2021-09-06,340,5.0,3.0,8.0,9,2021,2021-09
8019,2021-09-06,150,6.0,9.0,15.0,9,2021,2021-09
8020,2021-09-06,507,9.0,11.0,20.0,9,2021,2021-09
8021,2021-09-06,232,1.0,8.0,9.0,9,2021,2021-09
8022,2021-09-06,175,4.0,2.0,6.0,9,2021,2021-09
8023,2021-09-06,4,0.0,1.0,1.0,9,2021,2021-09
8024,2021-09-06,194,2.0,0.0,2.0,9,2021,2021-09
8025,2021-09-06,232,5.0,0.0,5.0,9,2021,2021-09
8026,2021-09-06,419,12.0,4.0,16.0,9,2021,2021-09
8027,2021-09-06,2291,60.0,32.0,92.0,9,2021,2021-09
8028,2021-09-06,171,4.0,5.0,9.0,9,2021,2021-09
8029,2021-09-06,704,23.0,24.0,47.0,9,2021,2021-09
8030,2021-09-06,200,7.0,6.0,13.0,9,2021,2021-09
8031,2021-09-06,17,1.0,0.0,1.0,9,2021,2021-09
8032,2021-10-06,524,6.0,5.0,11.0,10,2021,2021-10
8033,2021-10-06,309,7.0,9.0,16.0,10,2021,2021-10
8034,2021-10-06,262,7.0,3.0,10.0,10,2021,2021-10
8035,2021-10-06,184,6.0,5.0,11.0,10,2021,2021-10
8036,2021-10-06,593,6.0,23.0,29.0,10,2021,2021-10
8037,2021-10-06,112,1.0,2.0,3.0,10,2021,2021-10
8038,2021-10-06,143,7.0,1.0,8.0,10,2021,2021-10
8039,2021-10-06,3,0.0,0.0,0.0,10,2021,2021-10
8040,2021-10-06,166,1.0,0.0,1.0,10,2021,2021-10
8041,2021-10-06,233,6.0,8.0,14.0,10,2021,2021-10
8042,2021-10-06,631,23.0,9.0,32.0,10,2021,2021-10
8043,2021-10-06,1510,44.0,29.0,73.0,10,2021,2021-10
8044,2021-10-06,108,3.0,8.0,11.0,10,2021,2021-10
8045,2021-10-06,769,34.0,15.0,49.0,10,2021,2021-10
8046,2021-10-06,106,3.0,5.0,8.0,10,2021,2021-10
8047,2021-10-06,18,1.0,0.0,1.0,10,2021,2021-10
8048,2021-11-06,426,5.0,1.0,6.0,11,2021,2021-11
8049,2021-11-06,161,5.0,5.0,10.0,11,2021,2021-11
8050,2021-11-06,248,12.0,8.0,20.0,11,2021,2021-11
8051,2021-11-06,170,1.0,3.0,4.0,11,2021,2021-11
8052,2021-11-06,685,18.0,24.0,42.0,11,2021,2021-11
8053,2021-11-06,89,0.0,1.0,1.0,11,2021,2021-11
8054,2021-11-06,161,1.0,2.0,3.0,11,2021,2021-11
8055,2021-11-06,2,0.0,0.0,0.0,11,2021,2021-11
8056,2021-11-06,205,3.0,1.0,4.0,11,2021,2021-11
8057,2021-11-06,309,3.0,5.0,8.0,11,2021,2021-11
8058,2021-11-06,699,40.0,5.0,45.0,11,2021,2021-11
8059,2021-11-06,2558,58.0,31.0,89.0,11,2021,2021-11
8060,2021-11-06,66,2.0,1.0,3.0,11,2021,2021-11
8061,2021-11-06,884,37.0,17.0,54.0,11,2021,2021-11
8062,2021-11-06,176,6.0,6.0,12.0,11,2021,2021-11
8063,2021-11-06,10,4.0,0.0,4.0,11,2021,2021-11
8064,2021-12-06,504,4.0,1.0,5.0,12,2021,2021-12
8065,2021-12-06,171,4.0,5.0,9.0,12,2021,2021-12
8066,2021-12-06,337,17.0,3.0,20.0,12,2021,2021-12
8067,2021-12-06,178,1.0,6.0,7.0,12,2021,2021-12
8068,2021-12-06,618,12.0,31.0,43.0,12,2021,2021-12
8069,2021-12-06,121,1.0,6.0,7.0,12,2021,2021-12
8070,2021-12-06,218,1.0,2.0,3.0,12,2021,2021-12
8071,2021-12-06,5,0.0,0.0,0.0,12,2021,2021-12
8072,2021-12-06,198,2.0,0.0,2.0,12,2021,2021-12
8073,2021-12-06,378,6.0,6.0,12.0,12,2021,2021-12
8074,2021-12-06,569,28.0,6.0,34.0,12,2021,2021-12
8075,2021-12-06,1582,35.0,20.0,55.0,12,2021,2021-12
8076,2021-12-06,82,3.0,2.0,5.0,12,2021,2021-12
8077,2021-12-06,559,34.0,10.0,44.0,12,2021,2021-12
8078,2021-12-06,250,11.0,9.0,20.0,12,2021,2021-12
8079,2021-12-06,23,1.0,1.0,2.0,12,2021,2021-12
8080,2021-06-13,363,5.0,4.0,9.0,6,2021,2021-06
8081,2021-06-13,301,8.0,7.0,15.0,6,2021,2021-06
8082,2021-06-13,179,7.0,4.0,11.0,6,2021,2021-06
8083,2021-06-13,145,2.0,0.0,2.0,6,2021,2021-06
8084,2021-06-13,331,10.0,12.0,22.0,6,2021,2021-06
8085,2021-06-13,78,1.0,2.0,3.0,6,2021,2021-06
8086,2021-06-13,121,2.0,6.0,8.0,6,2021,2021-06
8087,2021-06-13,5,0.0,0.0,0.0,6,2021,2021-06
8088,2021-06-13,256,2.0,0.0,2.0,6,2021,2021-06
8089,2021-06-13,335,13.0,6.0,19.0,6,2021,2021-06
8090,2021-06-13,544,21.0,5.0,26.0,6,2021,2021-06
8091,2021-06-13,1973,54.0,27.0,81.0,6,2021,2021-06
8092,2021-06-13,46,1.0,1.0,2.0,6,2021,2021-06
8093,2021-06-13,462,25.0,11.0,36.0,6,2021,2021-06
8094,2021-06-13,158,2.0,4.0,6.0,6,2021,2021-06
8095,2021-06-13,7,1.0,0.0,1.0,6,2021,2021-06
8096,2021-06-14,430,5.0,0.0,5.0,6,2021,2021-06
8097,2021-06-14,199,9.0,5.0,14.0,6,2021,2021-06
8098,2021-06-14,214,13.0,3.0,16.0,6,2021,2021-06
8099,2021-06-14,119,3.0,2.0,5.0,6,2021,2021-06
8100,2021-06-14,323,16.0,10.0,26.0,6,2021,2021-06
8101,2021-06-14,61,1.0,6.0,7.0,6,2021,2021-06
8102,2021-06-14,136,3.0,2.0,5.0,6,2021,2021-06
8103,2021-06-14,1,0.0,0.0,0.0,6,2021,2021-06
8104,2021-06-14,214,1.0,2.0,3.0,6,2021,2021-06
8105,2021-06-14,273,6.0,5.0,11.0,6,2021,2021-06
8106,2021-06-14,744,41.0,13.0,54.0,6,2021,2021-06
8107,2021-06-14,1523,49.0,23.0,72.0,6,2021,2021-06
8108,2021-06-14,86,1.0,2.0,3.0,6,2021,2021-06
8109,2021-06-14,503,19.0,10.0,29.0,6,2021,2021-06
8110,2021-06-14,113,4.0,5.0,9.0,6,2021,2021-06
8111,2021-06-14,10,0.0,1.0,1.0,6,2021,2021-06
8112,2021-06-15,366,4.0,3.0,7.0,6,2021,2021-06
8113,2021-06-15,252,7.0,4.0,11.0,6,2021,2021-06
8114,2021-06-15,245,7.0,6.0,13.0,6,2021,2021-06
8115,2021-06-15,155,6.0,3.0,9.0,6,2021,2021-06
8116,2021-06-15,396,15.0,9.0,24.0,6,2021,2021-06
8117,2021-06-15,32,0.0,0.0,0.0,6,2021,2021-06
8118,2021-06-15,68,1.0,2.0,3.0,6,2021,2021-06
8119,2021-06-15,1,0.0,0.0,0.0,6,2021,2021-06
8120,2021-06-15,124,4.0,0.0,4.0,6,2021,2021-06
8121,2021-06-15,230,7.0,5.0,12.0,6,2021,2021-06
8122,2021-06-15,718,31.0,14.0,45.0,6,2021,2021-06
8123,2021-06-15,1996,61.0,32.0,93.0,6,2021,2021-06
8124,2021-06-15,43,2.0,3.0,5.0,6,2021,2021-06
8125,2021-06-15,650,35.0,11.0,46.0,6,2021,2021-06
8126,2021-06-15,138,2.0,6.0,8.0,6,2021,2021-06
8127,2021-06-15,5,1.0,0.0,1.0,6,2021,2021-06
8128,2021-06-16,392,11.0,4.0,15.0,6,2021,2021-06
8129,2021-06-16,228,13.0,2.0,15.0,6,2021,2021-06
8130,2021-06-16,230,14.0,6.0,20.0,6,2021,2021-06
8131,2021-06-16,152,5.0,3.0,8.0,6,2021,2021-06
8132,2021-06-16,607,17.0,19.0,36.0,6,2021,2021-06
8133,2021-06-16,57,0.0,3.0,3.0,6,2021,2021-06
8134,2021-06-16,66,1.0,3.0,4.0,6,2021,2021-06
8135,2021-06-16,8,0.0,0.0,0.0,6,2021,2021-06
8136,2021-06-16,99,0.0,1.0,1.0,6,2021,2021-06
8137,2021-06-16,184,6.0,3.0,9.0,6,2021,2021-06
8138,2021-06-16,570,34.0,5.0,39.0,6,2021,2021-06
8139,2021-06-16,1914,71.0,31.0,102.0,6,2021,2021-06
8140,2021-06-16,56,5.0,0.0,5.0,6,2021,2021-06
8141,2021-06-16,480,38.0,8.0,46.0,6,2021,2021-06
8142,2021-06-16,101,5.0,2.0,7.0,6,2021,2021-06
8143,2021-06-16,6,0.0,1.0,1.0,6,2021,2021-06
8144,2021-06-17,449,11.0,2.0,13.0,6,2021,2021-06
8145,2021-06-17,197,7.0,7.0,14.0,6,2021,2021-06
8146,2021-06-17,154,11.0,4.0,15.0,6,2021,2021-06
8147,2021-06-17,184,5.0,4.0,9.0,6,2021,2021-06
8148,2021-06-17,1086,14.0,31.0,45.0,6,2021,2021-06
8149,2021-06-17,54,3.0,3.0,6.0,6,2021,2021-06
8150,2021-06-17,30,0.0,0.0,0.0,6,2021,2021-06
8151,2021-06-17,0,0.0,0.0,0.0,6,2021,2021-06
8152,2021-06-17,97,2.0,0.0,2.0,6,2021,2021-06
8153,2021-06-17,248,11.0,4.0,15.0,6,2021,2021-06
8154,2021-06-17,559,35.0,5.0,40.0,6,2021,2021-06
8155,2021-06-17,1858,64.0,29.0,93.0,6,2021,2021-06
8156,2021-06-17,77,5.0,1.0,6.0,6,2021,2021-06
8157,2021-06-17,641,37.0,11.0,48.0,6,2021,2021-06
8158,2021-06-17,97,2.0,3.0,5.0,6,2021,2021-06
8159,2021-06-17,7,1.0,1.0,2.0,6,2021,2021-06
8160,2021-06-18,592,11.0,5.0,16.0,6,2021,2021-06
8161,2021-06-18,159,5.0,1.0,6.0,6,2021,2021-06
8162,2021-06-18,200,14.0,4.0,18.0,6,2021,2021-06
8163,2021-06-18,223,5.0,3.0,8.0,6,2021,2021-06
8164,2021-06-18,870,19.0,29.0,48.0,6,2021,2021-06
8165,2021-06-18,79,4.0,4.0,8.0,6,2021,2021-06
8166,2021-06-18,357,4.0,3.0,7.0,6,2021,2021-06
8167,2021-06-18,2,0.0,0.0,0.0,6,2021,2021-06
8168,2021-06-18,122,1.0,0.0,1.0,6,2021,2021-06
8169,2021-06-18,199,9.0,6.0,15.0,6,2021,2021-06
8170,2021-06-18,536,35.0,7.0,42.0,6,2021,2021-06
8171,2021-06-18,2095,55.0,23.0,78.0,6,2021,2021-06
8172,2021-06-18,32,3.0,3.0,6.0,6,2021,2021-06
8173,2021-06-18,816,26.0,14.0,40.0,6,2021,2021-06
8174,2021-06-18,152,7.0,7.0,14.0,6,2021,2021-06
8175,2021-06-18,6,0.0,0.0,0.0,6,2021,2021-06
8176,2021-06-19,498,13.0,2.0,15.0,6,2021,2021-06
8177,2021-06-19,204,29.0,1.0,30.0,6,2021,2021-06
8178,2021-06-19,223,14.0,8.0,22.0,6,2021,2021-06
8179,2021-06-19,134,5.0,3.0,8.0,6,2021,2021-06
8180,2021-06-19,770,15.0,35.0,50.0,6,2021,2021-06
8181,2021-06-19,56,1.0,2.0,3.0,6,2021,2021-06
8182,2021-06-19,245,3.0,5.0,8.0,6,2021,2021-06
8183,2021-06-19,0,0.0,0.0,0.0,6,2021,2021-06
8184,2021-06-19,167,3.0,0.0,3.0,6,2021,2021-06
8185,2021-06-19,201,10.0,4.0,14.0,6,2021,2021-06
8186,2021-06-19,569,57.0,7.0,64.0,6,2021,2021-06
8187,2021-06-19,2111,71.0,19.0,90.0,6,2021,2021-06
8188,2021-06-19,62,0.0,0.0,0.0,6,2021,2021-06
8189,2021-06-19,483,37.0,9.0,46.0,6,2021,2021-06
8190,2021-06-19,185,10.0,12.0,22.0,6,2021,2021-06
8191,2021-06-19,3,1.0,0.0,1.0,6,2021,2021-06
8192,2021-06-20,627,11.0,0.0,11.0,6,2021,2021-06
8193,2021-06-20,170,8.0,3.0,11.0,6,2021,2021-06
8194,2021-06-20,167,10.0,1.0,11.0,6,2021,2021-06
8195,2021-06-20,183,3.0,2.0,5.0,6,2021,2021-06
8196,2021-06-20,693,9.0,21.0,30.0,6,2021,2021-06
8197,2021-06-20,77,5.0,0.0,5.0,6,2021,2021-06
8198,2021-06-20,205,2.0,4.0,6.0,6,2021,2021-06
8199,2021-06-20,2,1.0,0.0,1.0,6,2021,2021-06
8200,2021-06-20,114,4.0,2.0,6.0,6,2021,2021-06
8201,2021-06-20,163,9.0,1.0,10.0,6,2021,2021-06
8202,2021-06-20,661,46.0,6.0,52.0,6,2021,2021-06
8203,2021-06-20,1680,69.0,20.0,89.0,6,2021,2021-06
8204,2021-06-20,12,0.0,0.0,0.0,6,2021,2021-06
8205,2021-06-20,379,17.0,8.0,25.0,6,2021,2021-06
8206,2021-06-20,156,10.0,5.0,15.0,6,2021,2021-06
8207,2021-06-20,4,0.0,1.0,1.0,6,2021,2021-06
8208,2021-06-21,314,6.0,3.0,9.0,6,2021,2021-06
8209,2021-06-21,182,7.0,4.0,11.0,6,2021,2021-06
8210,2021-06-21,219,17.0,9.0,26.0,6,2021,2021-06
8211,2021-06-21,205,14.0,4.0,18.0,6,2021,2021-06
8212,2021-06-21,437,15.0,13.0,28.0,6,2021,2021-06
8213,2021-06-21,50,2.0,1.0,3.0,6,2021,2021-06
8214,2021-06-21,453,0.0,1.0,1.0,6,2021,2021-06
8215,2021-06-21,0,0.0,0.0,0.0,6,2021,2021-06
8216,2021-06-21,84,3.0,1.0,4.0,6,2021,2021-06
8217,2021-06-21,166,9.0,3.0,12.0,6,2021,2021-06
8218,2021-06-21,682,56.0,10.0,66.0,6,2021,2021-06
8219,2021-06-21,1346,46.0,15.0,61.0,6,2021,2021-06
8220,2021-06-21,18,0.0,0.0,0.0,6,2021,2021-06
8221,2021-06-21,310,40.0,13.0,53.0,6,2021,2021-06
8222,2021-06-21,130,13.0,5.0,18.0,6,2021,2021-06
8223,2021-06-21,15,0.0,0.0,0.0,6,2021,2021-06
8224,2021-06-22,239,7.0,1.0,8.0,6,2021,2021-06
8225,2021-06-22,142,5.0,0.0,5.0,6,2021,2021-06
8226,2021-06-22,165,6.0,3.0,9.0,6,2021,2021-06
8227,2021-06-22,167,20.0,5.0,25.0,6,2021,2021-06
8228,2021-06-22,585,17.0,27.0,44.0,6,2021,2021-06
8229,2021-06-22,131,4.0,5.0,9.0,6,2021,2021-06
8230,2021-06-22,68,4.0,2.0,6.0,6,2021,2021-06
8231,2021-06-22,2,0.0,0.0,0.0,6,2021,2021-06
8232,2021-06-22,195,7.0,2.0,9.0,6,2021,2021-06
8233,2021-06-22,193,14.0,6.0,20.0,6,2021,2021-06
8234,2021-06-22,507,44.0,3.0,47.0,6,2021,2021-06
8235,2021-06-22,1566,69.0,23.0,92.0,6,2021,2021-06
8236,2021-06-22,37,0.0,0.0,0.0,6,2021,2021-06
8237,2021-06-22,635,75.0,10.0,85.0,6,2021,2021-06
8238,2021-06-22,104,6.0,4.0,10.0,6,2021,2021-06
8239,2021-06-22,7,0.0,0.0,0.0,6,2021,2021-06
8240,2021-06-23,282,11.0,2.0,13.0,6,2021,2021-06
8241,2021-06-23,189,9.0,4.0,13.0,6,2021,2021-06
8242,2021-06-23,81,3.0,4.0,7.0,6,2021,2021-06
8243,2021-06-23,180,6.0,4.0,10.0,6,2021,2021-06
8244,2021-06-23,677,23.0,16.0,39.0,6,2021,2021-06
8245,2021-06-23,245,8.0,8.0,16.0,6,2021,2021-06
8246,2021-06-23,75,3.0,2.0,5.0,6,2021,2021-06
8247,2021-06-23,1,0.0,0.0,0.0,6,2021,2021-06
8248,2021-06-23,159,3.0,4.0,7.0,6,2021,2021-06
8249,2021-06-23,129,7.0,1.0,8.0,6,2021,2021-06
8250,2021-06-23,577,79.0,11.0,90.0,6,2021,2021-06
8251,2021-06-23,2001,100.0,25.0,125.0,6,2021,2021-06
8252,2021-06-23,27,2.0,0.0,2.0,6,2021,2021-06
8253,2021-06-23,531,65.0,15.0,80.0,6,2021,2021-06
8254,2021-06-23,77,12.0,5.0,17.0,6,2021,2021-06
8255,2021-06-23,13,1.0,0.0,1.0,6,2021,2021-06
8256,2021-06-24,346,10.0,3.0,13.0,6,2021,2021-06
8257,2021-06-24,271,8.0,3.0,11.0,6,2021,2021-06
8258,2021-06-24,135,10.0,7.0,17.0,6,2021,2021-06
8259,2021-06-24,247,6.0,2.0,8.0,6,2021,2021-06
8260,2021-06-24,781,30.0,16.0,46.0,6,2021,2021-06
8261,2021-06-24,162,4.0,3.0,7.0,6,2021,2021-06
8262,2021-06-24,120,1.0,1.0,2.0,6,2021,2021-06
8263,2021-06-24,5,0.0,0.0,0.0,6,2021,2021-06
8264,2021-06-24,108,13.0,2.0,15.0,6,2021,2021-06
8265,2021-06-24,203,18.0,6.0,24.0,6,2021,2021-06
8266,2021-06-24,581,89.0,8.0,97.0,6,2021,2021-06
8267,2021-06-24,2072,113.0,34.0,147.0,6,2021,2021-06
8268,2021-06-24,29,0.0,0.0,0.0,6,2021,2021-06
8269,2021-06-24,552,54.0,13.0,67.0,6,2021,2021-06
8270,2021-06-24,212,20.0,15.0,35.0,6,2021,2021-06
8271,2021-06-24,17,1.0,1.0,2.0,6,2021,2021-06
8272,2021-06-25,196,8.0,1.0,9.0,6,2021,2021-06
8273,2021-06-25,186,13.0,6.0,19.0,6,2021,2021-06
8274,2021-06-25,98,3.0,0.0,3.0,6,2021,2021-06
8275,2021-06-25,223,5.0,4.0,9.0,6,2021,2021-06
8276,2021-06-25,658,24.0,27.0,51.0,6,2021,2021-06
8277,2021-06-25,139,7.0,8.0,15.0,6,2021,2021-06
8278,2021-06-25,72,1.0,1.0,2.0,6,2021,2021-06
8279,2021-06-25,0,0.0,0.0,0.0,6,2021,2021-06
8280,2021-06-25,270,5.0,0.0,5.0,6,2021,2021-06
8281,2021-06-25,156,13.0,2.0,15.0,6,2021,2021-06
8282,2021-06-25,673,70.0,12.0,82.0,6,2021,2021-06
8283,2021-06-25,2187,92.0,33.0,125.0,6,2021,2021-06
8284,2021-06-25,46,1.0,2.0,3.0,6,2021,2021-06
8285,2021-06-25,771,69.0,20.0,89.0,6,2021,2021-06
8286,2021-06-25,123,9.0,13.0,22.0,6,2021,2021-06
8287,2021-06-25,14,1.0,1.0,2.0,6,2021,2021-06
8288,2021-06-26,329,11.0,2.0,13.0,6,2021,2021-06
8289,2021-06-26,186,11.0,3.0,14.0,6,2021,2021-06
8290,2021-06-26,103,2.0,3.0,5.0,6,2021,2021-06
8291,2021-06-26,355,5.0,4.0,9.0,6,2021,2021-06
8292,2021-06-26,741,24.0,17.0,41.0,6,2021,2021-06
8293,2021-06-26,220,2.0,4.0,6.0,6,2021,2021-06
8294,2021-06-26,137,6.0,1.0,7.0,6,2021,2021-06
8295,2021-06-26,4,0.0,0.0,0.0,6,2021,2021-06
8296,2021-06-26,160,10.0,1.0,11.0,6,2021,2021-06
8297,2021-06-26,189,21.0,1.0,22.0,6,2021,2021-06
8298,2021-06-26,491,93.0,10.0,103.0,6,2021,2021-06
8299,2021-06-26,2108,112.0,43.0,155.0,6,2021,2021-06
8300,2021-06-26,29,2.0,0.0,2.0,6,2021,2021-06
8301,2021-06-26,628,75.0,16.0,91.0,6,2021,2021-06
8302,2021-06-26,99,17.0,7.0,24.0,6,2021,2021-06
8303,2021-06-26,24,5.0,2.0,7.0,6,2021,2021-06
8304,2021-06-27,312,8.0,3.0,11.0,6,2021,2021-06
8305,2021-06-27,129,8.0,5.0,13.0,6,2021,2021-06
8306,2021-06-27,133,13.0,5.0,18.0,6,2021,2021-06
8307,2021-06-27,380,25.0,3.0,28.0,6,2021,2021-06
8308,2021-06-27,501,23.0,27.0,50.0,6,2021,2021-06
8309,2021-06-27,118,6.0,6.0,12.0,6,2021,2021-06
8310,2021-06-27,229,2.0,3.0,5.0,6,2021,2021-06
8311,2021-06-27,0,0.0,0.0,0.0,6,2021,2021-06
8312,2021-06-27,138,6.0,1.0,7.0,6,2021,2021-06
8313,2021-06-27,190,14.0,8.0,22.0,6,2021,2021-06
8314,2021-06-27,513,95.0,7.0,102.0,6,2021,2021-06
8315,2021-06-27,2212,129.0,38.0,167.0,6,2021,2021-06
8316,2021-06-27,16,1.0,0.0,1.0,6,2021,2021-06
8317,2021-06-27,628,75.0,13.0,88.0,6,2021,2021-06
8318,2021-06-27,83,8.0,12.0,20.0,6,2021,2021-06
8319,2021-06-27,4,1.0,0.0,1.0,6,2021,2021-06
8320,2021-06-28,243,7.0,1.0,8.0,6,2021,2021-06
8321,2021-06-28,194,8.0,13.0,21.0,6,2021,2021-06
8322,2021-06-28,101,8.0,0.0,8.0,6,2021,2021-06
8323,2021-06-28,183,4.0,7.0,11.0,6,2021,2021-06
8324,2021-06-28,629,20.0,23.0,43.0,6,2021,2021-06
8325,2021-06-28,111,6.0,2.0,8.0,6,2021,2021-06
8326,2021-06-28,400,3.0,1.0,4.0,6,2021,2021-06
8327,2021-06-28,5,1.0,0.0,1.0,6,2021,2021-06
8328,2021-06-28,88,3.0,2.0,5.0,6,2021,2021-06
8329,2021-06-28,258,12.0,2.0,14.0,6,2021,2021-06
8330,2021-06-28,409,76.0,4.0,80.0,6,2021,2021-06
8331,2021-06-28,1989,113.0,39.0,152.0,6,2021,2021-06
8332,2021-06-28,23,2.0,0.0,2.0,6,2021,2021-06
8333,2021-06-28,469,54.0,7.0,61.0,6,2021,2021-06
8334,2021-06-28,108,25.0,8.0,33.0,6,2021,2021-06
8335,2021-06-28,8,1.0,2.0,3.0,6,2021,2021-06
8336,2021-06-29,271,9.0,5.0,14.0,6,2021,2021-06
8337,2021-06-29,284,7.0,6.0,13.0,6,2021,2021-06
8338,2021-06-29,131,15.0,3.0,18.0,6,2021,2021-06
8339,2021-06-29,252,14.0,8.0,22.0,6,2021,2021-06
8340,2021-06-29,700,33.0,22.0,55.0,6,2021,2021-06
8341,2021-06-29,250,10.0,16.0,26.0,6,2021,2021-06
8342,2021-06-29,184,1.0,2.0,3.0,6,2021,2021-06
8343,2021-06-29,0,0.0,0.0,0.0,6,2021,2021-06
8344,2021-06-29,115,2.0,4.0,6.0,6,2021,2021-06
8345,2021-06-29,178,13.0,11.0,24.0,6,2021,2021-06
8346,2021-06-29,242,49.0,2.0,51.0,6,2021,2021-06
8347,2021-06-29,2299,125.0,46.0,171.0,6,2021,2021-06
8348,2021-06-29,21,1.0,1.0,2.0,6,2021,2021-06
8349,2021-06-29,1361,117.0,20.0,137.0,6,2021,2021-06
8350,2021-06-29,117,26.0,8.0,34.0,6,2021,2021-06
8351,2021-06-29,32,2.0,7.0,9.0,6,2021,2021-06
8352,2021-06-30,299,9.0,11.0,20.0,6,2021,2021-06
8353,2021-06-30,226,11.0,3.0,14.0,6,2021,2021-06
8354,2021-06-30,159,13.0,3.0,16.0,6,2021,2021-06
8355,2021-06-30,223,8.0,5.0,13.0,6,2021,2021-06
8356,2021-06-30,644,31.0,19.0,50.0,6,2021,2021-06
8357,2021-06-30,210,12.0,10.0,22.0,6,2021,2021-06
8358,2021-06-30,137,4.0,1.0,5.0,6,2021,2021-06
8359,2021-06-30,5,0.0,0.0,0.0,6,2021,2021-06
8360,2021-06-30,131,13.0,3.0,16.0,6,2021,2021-06
8361,2021-06-30,242,7.0,12.0,19.0,6,2021,2021-06
8362,2021-06-30,376,77.0,6.0,83.0,6,2021,2021-06
8363,2021-06-30,2836,204.0,55.0,259.0,6,2021,2021-06
8364,2021-06-30,20,2.0,0.0,2.0,6,2021,2021-06
8365,2021-06-30,625,82.0,26.0,108.0,6,2021,2021-06
8366,2021-06-30,132,29.0,12.0,41.0,6,2021,2021-06
8367,2021-06-30,11,2.0,3.0,5.0,6,2021,2021-06
8368,2021-01-07,270,10.0,5.0,15.0,1,2021,2021-01
8369,2021-01-07,250,11.0,11.0,22.0,1,2021,2021-01
8370,2021-01-07,108,7.0,1.0,8.0,1,2021,2021-01
8371,2021-01-07,311,16.0,7.0,23.0,1,2021,2021-01
